transfer_id,player_id,transfer_date,transfer_season,from_club_id,to_club_id,transfer_fee,market_value_in_eur
25776,776737,2021-12-01,21/22,91428,16996,,
25777,913361,2021-12-01,21/22,38138,2068,,
25778,977484,2021-12-01,21/22,537,8144,0,
25779,229616,2021-11-30,21/22,2719,1044,0,400.000.000
25780,348875,2021-11-30,21/22,3622,496,0,300.000.000
25781,428786,2021-11-30,21/22,27214,1023,0,300.000.000
25782,428993,2021-11-30,21/22,71021,15130,0,150.000.000
25783,486604,2021-11-30,21/22,1189,9252,0,75.000.000
25784,503075,2021-11-30,21/22,2283,1044,0,25.000.000
25785,542796,2021-11-30,21/22,39815,623,0,500.000.000
25786,546253,2021-11-30,21/22,3197,45176,0,500.000.000
25787,579284,2021-11-30,21/22,17938,1059,0,50.000.000
25788,648076,2021-11-30,21/22,68031,2440,0,600.000.000
25789,748382,2021-11-30,21/22,2719,496,0,500.000.000
25790,793774,2021-11-30,21/22,2125,4907,0,450.000.000
25791,795274,2021-11-30,21/22,17938,1059,0,25.000.000
25792,806614,2021-11-30,21/22,51604,4284,0,100.000.000
25793,330806,2021-11-29,21/22,20,515,,475.000.000
25794,723666,2021-11-29,21/22,3489,67774,0,50.000.000
25795,923708,2021-11-29,21/22,67276,3194,0,
25796,800177,2021-11-28,21/22,10560,14704,0,450.000.000
25797,289791,2021-11-27,21/22,2964,2963,0,
25798,639246,2021-11-27,21/22,6505,3301,0,325.000.000
25799,620362,2021-11-26,21/22,9251,47027,0,
25800,862568,2021-11-26,21/22,22158,16652,0,
25801,503990,2021-11-25,21/22,903,641,0,300.000.000
25802,638649,2021-11-25,21/22,41274,8824,0,200.000.000
25803,391127,2021-11-24,21/22,515,2578,,400.000.000
25804,696893,2021-11-23,21/22,515,3696,,
25805,806930,2021-11-22,21/22,15713,1063,,
25806,289791,2021-11-20,21/22,2963,2964,0,
25807,931841,2021-11-19,21/22,16574,272,,
25808,925862,2021-11-18,21/22,30842,77984,,
25809,173835,2021-11-17,21/22,515,15733,,450.000.000
25810,656449,2021-11-17,21/22,515,132,,175.000.000
25811,925862,2021-11-17,21/22,77984,30842,0,
25812,159288,2021-11-16,21/22,515,3037,,300.000.000
25813,944551,2021-11-15,21/22,38899,1072,,
25814,621365,2021-11-14,21/22,3694,24219,0,
25815,1201580,2021-11-12,21/22,83981,43434,0,
25816,1111777,2021-11-11,21/22,119215,30031,,
25817,1012421,2021-11-09,21/22,75,98593,0,
25818,250937,2021-11-08,21/22,515,4095,,275.000.000
25819,521966,2021-11-08,21/22,515,48325,,50.000.000
25820,499604,2021-11-05,21/22,972,1031,0,300.000.000
25821,292357,2021-11-04,21/22,6418,515,,250.000.000
25822,890272,2021-11-04,21/22,15530,22568,,
25823,958647,2021-11-04,21/22,44848,73902,,
25824,1319047,2021-11-04,21/22,46990,45085,0,
25825,1028397,2021-11-03,21/22,38352,38349,0,
25826,1071936,2021-11-03,21/22,76746,44831,,
25827,873542,2021-11-01,21/22,41852,73907,0,
25828,921542,2021-11-01,21/22,6357,49189,0,
25829,1111663,2021-11-01,21/22,98068,3785,0,
25830,526790,2021-10-30,21/22,515,3717,,200.000.000
25831,655838,2021-10-30,21/22,43431,43432,,
25832,369523,2021-10-29,21/22,3020,124,0,50.000.000
25833,723666,2021-10-29,21/22,67774,3489,0,50.000.000
25834,433652,2021-10-28,21/22,2793,289,0,
25835,633228,2021-10-28,21/22,8824,2793,0,50.000.000
25836,493332,2021-10-27,21/22,515,312,,400.000.000
25837,172142,2021-10-26,21/22,3368,515,,1.200.000.000
25838,803005,2021-10-25,21/22,25545,49576,,
25839,193158,2021-10-24,21/22,515,61825,,200.000.000
25840,864121,2021-10-24,21/22,71863,37487,0,500.000.000
25841,187047,2021-10-22,21/22,19,515,,1.000.000.000
25842,369523,2021-10-22,21/22,124,3020,0,50.000.000
25843,667287,2021-10-22,21/22,16574,272,,350.000.000
25844,874066,2021-10-22,21/22,12806,7048,0,
25845,85393,2021-10-20,21/22,515,1025,,1.500.000.000
25846,659415,2021-10-20,21/22,76094,11997,,
25847,456492,2021-10-16,21/22,389,41,,125.000.000
25848,621365,2021-10-15,21/22,24219,3694,0,
25849,652672,2021-10-14,21/22,2795,1519,0,75.000.000
25850,22141,2021-10-13,21/22,515,5,,1.000.000.000
25851,729781,2021-10-13,21/22,515,48332,,
25852,1175928,2021-10-13,21/22,49862,43423,0,
