game_id,competition_id,season,home_club_id,away_club_id,home_club_goals,away_club_goals,home_club_position,away_club_position
3122172,RU1,2018,2696,1083,1,0,13,8
3136375,BE1,2018,3508,1096,1,2,15,3
3142740,GR1,2018,3060,6418,2,2,3,7
3174681,RU1,2018,16704,964,2,3,3,1
3199449,FR1,2019,347,995,1,0,16,2
3199589,FR1,2019,1041,1416,0,0,6,19
3201259,SC1,2019,370,2759,3,0,4,8
3201768,SC1,2019,1241,465,2,1,5,10
3203461,L1,2019,23826,27,1,1,1,4
3203564,L1,2019,39,16,0,4,14,3
3203578,L1,2019,23826,167,3,1,1,10
3203728,L1,2019,3,24,1,1,14,9
3203736,L1,2019,60,33,4,0,8,12
3208764,ES1,2019,13,714,3,1,3,19
3210442,DK1,2019,1177,678,2,1,14,3
3211777,PO1,2019,2424,2457,2,0,8,15
3211788,PO1,2019,2995,2424,0,0,15,8
3211793,PO1,2019,7179,979,1,1,10,13
3211816,PO1,2019,2424,979,1,5,12,13
3211824,PO1,2019,3329,2420,0,7,5,8
3212614,PO1,2019,2503,979,0,1,12,8
3219358,GB1,2019,989,543,1,2,11,5
3219430,GB1,2019,1123,762,3,1,11,18
3237909,BE1,2019,2282,1184,1,1,3,7
3252206,CL,2019,964,23826,0,2,,
3264460,UKR1,2019,338,10690,1,2,4,2
3266903,RU1,2019,2698,11127,0,0,9,6
3266926,RU1,2019,41231,41201,1,2,16,14
3279216,DFB,2019,27,533,4,3,,
3300409,GRP,2019,169,6418,1,1,,
3300794,FAC,2019,31,29,1,0,,
3305366,CDR,2019,12321,1050,0,3,,
3394578,FR1,2020,1041,2969,4,1,9,19
3394701,FR1,2020,826,969,2,3,6,5
3394832,FR1,2020,2969,583,0,4,20,2
3394989,FR1,2020,162,273,2,1,3,7
3400450,SC1,2020,2578,2999,0,0,10,12
3400487,SC1,2020,1519,903,0,2,7,3
3409242,RU1,2020,232,932,2,1,3,4
3412982,L1,2020,27,89,1,1,1,7
3413058,L1,2020,82,24,2,1,4,9
3413135,L1,2020,27,60,2,1,1,9
3415490,BE1,2020,157,2861,1,0,10,6
3420925,UKR1,2020,2740,61825,1,1,5,12
3420998,UKR1,2020,10690,61825,1,0,3,14
3426919,TR1,2020,2832,36,3,1,5,3
3426999,TR1,2020,2293,589,0,0,16,10
3427033,TR1,2020,141,10484,2,1,2,14
3427060,TR1,2020,39722,6646,2,2,18,8
3427070,TR1,2020,1467,39722,3,1,9,18
3427085,TR1,2020,11282,589,4,0,5,11
3427104,TR1,2020,126,6646,0,0,13,8
3427137,TR1,2020,19789,11282,1,0,15,5
3427159,TR1,2020,36,10484,3,2,2,18
3431943,ES1,2020,1050,1108,3,1,8,20
3431962,PO1,2020,982,2503,3,3,7,8
3433307,IT1,2020,1390,410,1,1,14,11
3433310,IT1,2020,398,6195,2,0,8,4
3450634,NL1,2020,234,202,2,0,4,7
3450721,NL1,2020,1269,317,1,0,13,9
3451038,ES1,2020,366,331,3,2,16,20
3451149,ES1,2020,1533,366,1,1,17,18
3451474,ES1,2020,1533,131,0,1,20,3
3457487,DK1,2020,206,5724,0,0,2,5
3461814,CL,2020,610,800,0,1,,
3513636,GR1,2020,2441,441,2,0,3,10
3528474,EL,2020,660,12,1,2,,
3580218,DK1,2021,1053,173,2,0,3,7
3588195,L1,2021,82,24,1,1,2,15
3588285,L1,2021,82,167,1,0,4,16
3588337,L1,2021,16,27,2,3,2,1
3588406,L1,2021,44,3,1,3,13,6
3588783,FR1,2021,3524,1095,2,0,2,18
3588917,FR1,2021,583,1041,2,1,1,12
3589258,FR1,2021,3524,826,2,2,17,5
3589274,FR1,2021,1082,1095,2,1,12,15
3589292,FR1,2021,583,162,2,0,1,8
3589382,FR1,2021,826,40,3,2,8,20
3591966,GB1,2021,762,399,1,1,18,17
3591988,GB1,2021,985,405,0,1,4,8
3592104,GB1,2021,873,631,0,1,13,3
3592272,GB1,2021,543,405,2,1,8,11
3592297,GB1,2021,1003,31,1,0,11,2
3597824,NL1,2021,1435,468,2,0,12,17
3597981,NL1,2021,1269,202,1,1,17,10
3598097,BE1,2021,354,1096,3,2,4,15
3598149,BE1,2021,1096,1184,4,2,8,9
3598200,BE1,2021,58,2282,1,1,7,4
3602496,RU1,2021,2410,2696,3,1,3,9
3602497,RU1,2021,121,3719,4,1,2,14
3602511,RU1,2021,1083,2698,5,1,11,8
3602560,RU1,2021,16704,11127,2,1,5,14
3603201,SC1,2021,1241,511,2,0,8,11
3603219,SC1,2021,2759,903,1,0,12,6
3605307,ES1,2021,16795,13,2,1,15,4
3610276,ES1,2021,3709,16795,4,2,16,14
3610320,ES1,2021,621,714,2,1,8,13
3610430,ES1,2021,13,2687,2,1,4,18
3613047,TR1,2021,126,589,2,1,18,17
3613144,TR1,2021,19789,11688,0,1,20,16
3613194,TR1,2021,36,6646,0,0,2,8
3614553,IT1,2021,276,12,3,2,15,4
3614710,IT1,2021,1390,410,0,4,19,14
3614892,IT1,2021,398,1038,2,0,5,15
3673437,GR1,2021,265,553,4,1,6,11
3677112,GRP,2021,30120,441,1,0,,
3693540,RUP,2021,41231,2410,1,2,,
3735636,CIT,2021,46,12,2,0,,
3749762,CIT,2021,5,46,0,0,,
3762379,RUP,2021,3714,2698,3,1,,
3797583,SFA,2021,43,903,2,1,,
3837831,GB1,2022,1148,985,4,0,3,20
3838597,GB1,2022,873,703,1,1,11,16
3838611,GB1,2022,379,399,3,1,14,19
3839121,L1,2022,33,80,3,1,12,18
3840012,FR1,2022,417,162,0,1,16,10
3840023,FR1,2022,826,1095,1,0,3,13
3840068,FR1,2022,1095,1147,1,1,12,18
3840110,FR1,2022,290,162,2,3,18,5
3840274,FR1,2022,273,1421,3,0,6,8
3840428,FR1,2022,995,969,0,3,17,12
3844967,IT1,2022,2239,12,2,1,19,5
3848893,SCI,2022,5,46,0,3,,
3851151,BE1,2022,3508,2727,2,5,18,5
3852782,NL1,2022,202,610,2,3,17,3
3860256,TR1,2022,2832,3840,1,1,9,1
3860322,TR1,2022,10484,11282,4,1,12,8
3860351,TR1,2022,11688,2832,2,1,10,11
3869293,PO1,2022,2995,3329,1,3,17,9
3869348,PO1,2022,2503,6912,2,2,7,12
3886319,ES1,2022,621,13,0,1,6,3
3886483,ES1,2022,714,12321,2,2,19,12
3886621,ES1,2022,150,714,3,1,5,19
3889114,GR1,2022,3060,683,1,1,7,3
3889538,RU1,2022,16704,41231,2,1,3,7
3944841,UKR1,2022,2740,61825,2,0,9,12
3962950,GRP,2022,683,3060,4,1,,
3974021,FAC,2022,1032,1010,2,0,,
4019303,CIT,2022,46,506,1,0,,
4042712,RU1,2022,41231,2696,1,2,9,12
4092056,RU1,2023,11127,2410,2,1,7,12
4094656,FR1,2023,417,244,1,0,2,8
4094701,FR1,2023,995,417,1,0,9,2
4095342,GB1,2023,29,379,1,3,16,7
4096050,L1,2023,60,18,3,3,8,11
4096095,L1,2023,60,3,2,0,6,15
4096195,L1,2023,16,24,3,1,4,6
4096231,L1,2023,60,39,1,1,7,15
4098102,NL1,2023,499,306,1,3,18,12
4098933,BE1,2023,1096,2727,1,0,4,14
4103600,IT1,2023,12,410,3,1,5,16
4103619,IT1,2023,2919,252,1,0,9,14
4103723,IT1,2023,1390,6195,1,1,19,9
4103834,IT1,2023,46,398,1,1,1,7
4109428,PO1,2023,3268,3329,0,2,10,7
4109501,PO1,2023,3268,2424,0,0,10,8
4112810,ES1,2023,472,237,1,1,10,11
4112811,ES1,2023,3709,131,0,0,13,12
4112882,ES1,2023,16795,621,1,1,19,5
4112926,ES1,2023,621,16795,1,1,5,19
4112941,ES1,2023,13,621,3,1,4,5
4112948,ES1,2023,237,13,0,1,17,4
4113001,ES1,2023,472,621,0,2,9,5
4113004,ES1,2023,1049,3709,1,0,7,12
4113056,ES1,2023,2687,12321,0,1,13,3
4113099,ES1,2023,3709,1108,1,0,11,14
4113110,ES1,2023,331,472,1,1,12,8
4113126,ES1,2023,150,2687,1,1,10,9
4113155,ES1,2023,150,13,0,0,7,5
4120579,UKR1,2023,60551,53646,2,1,3,9
4120591,UKR1,2023,660,18303,2,1,5,6
4120626,UKR1,2023,53646,61825,2,1,6,16
4120645,UKR1,2023,53646,338,3,2,5,1
4120657,UKR1,2023,61825,26459,0,0,16,15
4120708,UKR1,2023,10690,2740,1,0,11,8
4120732,UKR1,2023,63007,60551,1,1,8,4
4120755,UKR1,2023,55686,60551,1,1,15,4
4120908,SC1,2023,371,465,2,1,1,3
4120948,SC1,2023,124,511,3,1,2,8
4120964,SC1,2023,903,43,0,1,6,3
4120982,SC1,2023,2553,903,2,2,4,7
4120991,SC1,2023,465,2578,2,0,5,10
4120998,SC1,2023,370,903,2,2,8,7
4121005,SC1,2023,371,511,7,1,2,6
4126780,TR1,2023,449,589,1,0,6,15
4126822,TR1,2023,3209,11282,1,1,16,8
4126940,RUP,2023,16704,232,1,2,,
4126952,RUP,2023,1083,932,2,1,,
4126956,RUP,2023,232,121,4,1,,
4129496,TR1,2023,152,6890,0,0,19,17
4129515,TR1,2023,141,10484,2,1,1,6
4129583,TR1,2023,36,141,0,0,1,2
4129642,TR1,2023,6646,126,4,0,16,5
4129694,TR1,2023,36,3209,4,1,2,19
4129695,TR1,2023,924,10484,1,2,20,5
4129717,TR1,2023,36,3840,4,2,2,11
4129739,TR1,2023,3205,449,1,2,14,3
4129761,TR1,2023,141,2381,6,1,1,9
4140349,POCP,2023,110302,6912,1,0,,
4145197,CLQ,2023,265,244,1,0,,
4150505,GR1,2023,265,2441,1,2,2,3
4150529,GR1,2023,2441,605,1,0,2,5
4150531,GR1,2023,3060,2671,1,1,10,13
4150573,GR1,2023,683,6676,2,1,4,7
4150619,GR1,2023,2671,3999,1,4,14,6
4163137,RU1,2023,2696,2741,2,1,4,15
4171220,CL,2023,985,190,1,0,,
4171280,CL,2023,398,371,2,0,,
4172062,EL,2023,379,60,2,0,,
4172111,EL,2023,31,3948,2,0,,
4190044,NLP,2023,642,1283,2,0,,
4194145,DFB,2023,35,33,2,1,,
4216880,RU1,2023,1124,232,2,0,12,7
4216890,RU1,2023,2410,49702,3,2,3,8
4216894,RU1,2023,41231,121,3,3,16,5
4222137,RUP,2023,232,14589,3,1,,
4224317,GRP,2023,2672,3999,2,1,,
4225543,RU1,2023,14589,3725,1,1,13,14
4242330,RU1,2023,964,232,0,0,2,5
4243711,EL,2023,5,273,3,0,,
4260404,CIT,2023,800,430,4,1,,
4261022,CIT,2023,398,506,2,1,,
4272772,RU1,2023,964,2698,0,2,,
4272814,RU1,2023,2696,16704,0,0,6,2
4272816,RU1,2023,3725,49702,5,1,10,11
4312046,EL,2023,244,294,5,2,,
4331066,RUP,2023,964,2410,5,4,,
4344180,UCOL,2023,683,430,1,0,,
4346131,RUP,2023,2741,964,1,2,,
4361268,GB1,2024,1148,873,2,1,6,13
4361269,GB1,2024,631,281,0,2,17,4
4361295,GB1,2024,1003,405,1,2,15,7
4361356,GB1,2024,281,1148,2,1,1,9
4361359,GB1,2024,543,762,1,2,18,3
4361402,GB1,2024,1148,677,4,3,9,18
4361405,GB1,2024,29,931,1,1,16,10
4361408,GB1,2024,379,985,2,1,13,14
4361426,GB1,2024,703,762,1,3,5,8
4361460,GB1,2024,405,180,1,0,6,20
4361526,GB1,2024,379,931,3,2,13,10
4361560,ES1,2024,1244,472,2,1,6,14
4361561,ES1,2024,131,621,2,1,2,15
4362733,GB1,2024,1003,931,0,2,19,10
4362736,GB1,2024,703,180,3,2,3,20
4362745,GB1,2024,180,762,1,3,20,5
4362785,GB1,2024,631,180,4,0,5,20
4363829,FR1,2024,1082,1041,1,1,4,6
4363843,FR1,2024,826,244,1,3,9,3
4363878,FR1,2024,162,583,2,4,3,1
4363917,FR1,2024,1082,618,4,1,4,16
4363966,FR1,2024,273,583,1,4,12,1
4363970,FR1,2024,969,618,0,2,18,16
4363977,FR1,2024,1420,273,0,3,14,12
4363987,FR1,2024,417,995,1,2,6,13
4364476,RUP,2024,75231,2696,1,0,,
4364481,RUP,2024,2698,71985,4,0,,
4364499,RUP,2024,75231,121,5,7,,
4364504,RUP,2024,49702,3725,1,2,,
4367831,NL1,2024,403,468,1,2,11,8
4367877,NL1,2024,385,202,1,0,9,14
4367901,NL1,2024,1304,610,3,4,14,3
4367982,NL1,2024,468,202,1,0,16,15
4367985,NL1,2024,1090,317,1,0,5,6
4368449,DK1,2024,190,206,3,1,4,5
4368475,DK1,2024,443,190,1,2,12,2
4368483,DK1,2024,1053,678,0,4,8,3
4368494,DK1,2024,190,865,1,0,1,2
4368531,DK1,2024,1177,443,0,1,7,12
4368533,DK1,2024,5817,678,1,4,10,3
4368551,DK1,2024,1177,5724,1,0,4,5
4368774,UKR1,2024,48726,85465,0,1,6,8
4368804,UKR1,2024,3592,53646,3,1,4,5
4368808,UKR1,2024,660,48726,1,1,3,7
4368873,UKR1,2024,26459,53646,5,1,8,4
4368889,UKR1,2024,53646,85465,1,1,4,6
4370069,BE1,2024,3948,2282,2,2,6,2
4370073,BE1,2024,520,2727,1,0,13,12
4370094,BE1,2024,3948,2727,1,0,3,12
4370096,BE1,2024,1096,968,3,2,5,13
4370119,BE1,2024,1184,520,2,1,1,11
4370154,BE1,2024,968,58,2,0,10,4
4370176,BE1,2024,1096,354,0,1,11,14
4370278,BE1,2024,3948,968,3,1,6,10
4373313,L1,2024,27,60,2,0,2,10
4373343,L1,2024,167,39,2,3,12,10
4373366,L1,2024,23826,167,4,0,3,15
4373369,L1,2024,60,35,0,3,7,14
4373439,L1,2024,16,23826,2,1,5,2
4373445,L1,2024,269,2036,1,0,17,12
4373479,L1,2024,82,89,1,0,11,10
4373597,L1,2024,80,23826,3,3,17,5
4373610,L1,2024,533,24,2,2,15,3
4373647,L1,2024,533,89,0,4,15,13
4373689,L1,2024,27,24,4,0,1,3
4373748,L1,2024,39,60,2,2,3,6
4373767,L1,2024,82,2036,0,1,9,16
4373908,IT1,2024,252,46,2,2,8,5
4373931,IT1,2024,1005,1390,1,0,13,15
4373933,IT1,2024,410,1047,1,0,4,20
4373948,IT1,2024,276,416,2,3,10,1
4374001,IT1,2024,1005,276,1,0,19,16
4374004,IT1,2024,607,410,3,2,18,7
4374015,IT1,2024,800,410,2,1,2,9
4374033,IT1,2024,416,2919,1,1,11,19
4374037,IT1,2024,1047,2919,1,1,18,19
4374059,IT1,2024,506,607,2,2,6,19
4374071,IT1,2024,2919,506,1,2,20,6
4374151,IT1,2024,410,607,3,2,10,19
4374181,IT1,2024,607,398,0,0,19,5
4374210,IT1,2024,410,276,0,1,10,14
4376575,SC1,2024,465,903,3,0,2,11
4376579,SC1,2024,2553,2578,0,3,12,5
4376581,SC1,2024,2759,1519,1,1,8,7
4376582,SC1,2024,903,371,0,2,11,1
4376588,SC1,2024,465,1519,0,1,9,5
4376602,SC1,2024,371,511,2,0,1,8
4376632,SC1,2024,43,2759,1,1,12,7
4376685,SC1,2024,370,465,0,3,4,7
4376687,SC1,2024,1519,124,1,3,3,2
4376688,SC1,2024,43,2553,3,2,8,11
4376696,SC1,2024,465,2578,0,1,8,12
4376715,SC1,2024,371,124,2,3,1,2
4376733,SC1,2024,511,465,2,0,11,7
4376753,SC1,2024,903,511,2,2,11,4
4376756,SC1,2024,465,371,0,3,8,1
4376757,SC1,2024,370,2578,1,1,2,10
4376760,SC1,2024,43,511,2,0,11,7
4387781,TR1,2024,10484,2293,2,3,15,2
4387817,TR1,2024,3840,126,1,2,19,4
4393182,TR1,2024,3205,2832,2,2,17,16
4393205,TR1,2024,1467,2293,2,0,6,9
4393223,TR1,2024,36,2832,3,1,2,13
4393226,TR1,2024,126,3205,3,0,8,16
4393232,TR1,2024,3205,11282,2,0,15,16
4393240,TR1,2024,2381,141,2,3,11,1
4393271,TR1,2024,3205,152,0,1,16,3
4393272,TR1,2024,2293,36,2,3,15,2
4393287,TR1,2024,2381,3205,5,2,13,17
4393297,TR1,2024,1467,11282,0,1,5,9
4393328,TR1,2024,141,36,0,0,1,2
4393344,TR1,2024,589,126,2,1,10,9
4393351,TR1,2024,1467,7160,1,1,7,5
4393354,TR1,2024,36,152,0,0,2,3
4396659,PO1,2024,3268,979,3,1,11,8
4396670,PO1,2024,2424,2431,3,0,9,16
4396719,PO1,2024,2423,294,0,1,5,2
4396722,PO1,2024,979,3268,3,2,10,6
4396730,PO1,2024,294,2420,1,0,1,6
4396737,PO1,2024,2424,2503,1,2,10,11
4396753,PO1,2024,2423,2503,1,0,4,16
4396798,PO1,2024,3268,2425,2,1,7,12
4396836,PO1,2024,2431,2425,1,0,12,11
4396886,PO1,2024,2423,4294,0,0,5,17
4396903,PO1,2024,3268,2424,1,0,6,14
4396906,PO1,2024,8024,4294,2,2,12,17
4403355,GR1,2024,683,3060,2,0,2,6
4403363,GR1,2024,265,683,0,0,8,4
4403402,GR1,2024,3062,3060,0,3,14,9
4407514,ES1,2024,3709,1049,1,1,15,20
4407532,ES1,2024,472,1108,2,2,19,17
4407667,ES1,2024,714,1049,1,1,17,20
4407690,ES1,2024,150,131,2,2,11,2
4407721,ES1,2024,366,150,1,0,19,10
4407728,ES1,2024,1244,13,1,0,15,2
4407778,ES1,2024,1050,366,5,1,5,20
4407789,ES1,2024,1049,366,2,1,16,20
4408216,RU1,2024,2696,3719,0,0,10,13
4408230,RU1,2024,232,16704,0,3,6,1
4408264,RU1,2024,1083,2696,3,1,7,10
4408277,RU1,2024,71985,14589,1,0,9,16
4408289,RU1,2024,1124,121,1,1,14,5
4408391,RU1,2024,232,121,2,2,5,4
4408493,RU1,2024,3719,3725,1,1,11,14
4408863,GR1,2024,3999,3060,0,3,14,9
4430400,CIT,2024,252,1038,6,7,,
4431121,ECLQ,2024,265,826,2,0,,
4436240,CGB,2024,703,762,4,5,,
4444777,UKRP,2024,660,10690,1,0,,
4445049,CL,2024,31,1082,2,1,,
4445074,CL,2024,13,1082,1,3,,
4445092,CL,2024,2282,16,0,3,,
4445375,EL,2024,398,417,4,1,,
4445386,EL,2024,1090,141,1,1,,
4445389,UCOL,2024,6890,2036,3,1,,
4445511,EL,2024,610,398,1,3,,
4448971,CGB,2024,29,180,6,7,,
4464004,RUP,2024,1186,2741,0,4,,
4468335,GRP,2024,2441,605,1,0,,
4481843,RUP,2024,232,1083,0,1,,
4489041,DKP,2024,1053,1177,1,2,,
4489063,UKRP,2024,26459,53646,0,1,,
4496922,FRCH,2024,583,162,1,0,,
4502577,FAC,2024,405,379,2,1,,
4506882,CDR,2024,16795,3709,0,1,,
4511856,UKR1,2024,338,26459,1,0,1,9
4527785,SUC,2024,621,131,0,2,,
4545866,SFA,2024,465,43,3,5,,
4546260,FAC,2024,1071,931,1,2,,
4547603,CL,2024,583,31,0,1,,
4547672,EL,2024,36,58,3,0,,
4547693,EL,2024,24,610,4,1,,
4109509,PO1,2023,3329,2503,1,1,9,12
4112888,ES1,2023,472,1049,2,0,8,9
4113167,ES1,2023,472,16795,1,0,15,19
4120666,UKR1,2023,53646,3592,1,1,4,2
4126811,TR1,2023,3205,152,2,1,13,17
4126962,RUP,2023,2741,2696,1,2,,
4129527,TR1,2023,3840,36,0,0,3,1
4129745,TR1,2023,3840,141,0,3,11,1
4150549,GR1,2023,2671,6418,0,0,14,12
4150634,GR1,2023,2441,3999,3,0,3,6
4192928,POCP,2023,2420,7179,0,1,,
4243702,CL,2023,281,190,3,1,,
4243781,UCOL,2023,3948,24,2,2,,
4261509,TR1,2023,589,449,1,1,7,3
4272811,RU1,2023,49702,121,1,4,10,3
4272836,RU1,2023,232,2698,3,1,5,8
4272846,RU1,2023,2696,49702,1,1,9,13
4361440,GB1,2024,1148,1003,4,1,8,16
4370152,BE1,2024,520,2282,1,3,13,2
4373387,L1,2024,86,60,0,1,11,4
4373491,L1,2024,23826,82,1,5,4,8
4373664,L1,2024,24,269,3,1,3,18
4373979,IT1,2024,276,2919,0,3,15,17
4408275,RU1,2024,3725,121,1,1,15,5
4408406,RU1,2024,16704,1083,2,0,2,7
4463558,DKP,2024,206,865,1,0,,
4468342,GRP,2024,605,2441,1,1,,
4527520,CDR,2024,621,331,2,3,,
4572895,FAC,2024,931,873,0,3,,
2321067,L1,2013,82,44,2,0,8,6
2321140,L1,2013,42,533,1,4,10,9
2321145,L1,2013,86,42,3,2,8,11
2321157,L1,2013,42,23,0,0,11,17
2321169,L1,2013,24,33,3,3,15,6
2321173,L1,2013,18,60,1,0,4,16
2321178,L1,2013,39,16,1,3,8,3
2321184,L1,2013,86,27,0,7,14,1
2321193,L1,2013,42,4,3,3,12,17
2321197,L1,2013,167,23,4,1,8,18
2329330,DK1,2013,1053,173,0,0,3,4
2329341,DK1,2013,190,3426,1,1,10,6
2329348,DK1,2013,1053,5724,1,2,1,5
2329380,DK1,2013,1053,173,1,0,2,6
2329387,DK1,2013,5817,3426,1,0,12,11
2329431,DK1,2013,865,5817,2,0,1,12
2329681,BE1,2013,58,157,4,1,5,9
2329760,BE1,2013,3508,2861,2,2,4,10
2329805,BE1,2013,520,498,0,3,10,5
2329863,BE1,2013,3508,157,3,2,3,10
2329892,BE1,2013,157,3508,0,1,7,4
2330850,FR1,2013,1423,618,1,3,18,2
2330931,FR1,2013,583,1041,4,0,1,10
2330985,FR1,2013,750,273,2,1,19,15
2330989,FR1,2013,273,417,0,0,15,14
2330997,FR1,2013,162,244,2,0,2,5
2331005,FR1,2013,40,618,2,0,7,4
2331012,FR1,2013,583,40,2,0,1,8
2331043,FR1,2013,583,417,3,1,1,13
2331055,FR1,2013,14171,1423,0,1,17,18
2331089,FR1,2013,1423,750,2,2,18,19
2331972,GB1,2013,289,31,1,3,20,2
2332004,GB1,2013,3008,985,2,3,12,7
2332016,GB1,2013,985,873,2,0,5,18
2332047,GB1,2013,631,873,2,1,3,18
2332059,GB1,2013,29,31,3,3,7,2
2332068,GB1,2013,873,29,0,0,20,6
2332103,GB1,2013,289,985,1,2,20,9
2332152,GB1,2013,289,379,1,2,18,11
2332286,GB1,2013,985,3008,3,1,6,13
2332306,GB1,2013,873,281,0,2,11,1
2334903,SC1,2013,1519,43,4,1,3,12
2334920,SC1,2013,43,1519,0,0,12,6
2334990,SC1,2013,903,2553,3,0,7,9
2335076,RU1,2013,932,2410,1,2,7,3
2335117,RU1,2013,232,16704,3,2,2,6
2335189,RU1,2013,964,4128,1,1,1,7
2335235,RU1,2013,232,11127,0,1,5,12
2335239,RU1,2013,12438,121,0,5,15,4
2335256,RU1,2013,1083,4128,3,3,8,7
2335300,RU1,2013,2439,964,1,4,10,2
2335637,UKR1,2013,6993,339,0,2,10,1
2335641,UKR1,2013,6994,4482,3,0,5,14
2335647,UKR1,2013,4482,2227,1,0,12,15
2335653,UKR1,2013,6994,16245,2,2,6,8
2335666,UKR1,2013,6414,16245,3,1,1,12
2335678,UKR1,2013,338,2227,2,0,6,15
2335683,UKR1,2013,16245,339,1,1,9,3
2335695,UKR1,2013,2783,660,2,2,10,3
2335743,UKR1,2013,4482,660,2,0,13,2
2335755,UKR1,2013,4482,6994,2,0,12,14
2335756,UKR1,2013,338,6996,3,0,5,12
2335770,UKR1,2013,2227,4482,2,2,15,13
2335790,UKR1,2013,10690,6996,1,0,6,12
2335807,UKR1,2013,6996,2783,0,0,12,7
2335821,UKR1,2013,338,6994,4,0,4,15
2335833,UKR1,2013,6996,339,0,2,12,2
2340238,PO1,2013,2424,2420,1,0,4,8
2340270,PO1,2013,294,2995,3,1,5,16
2340315,PO1,2013,8024,4750,2,0,13,16
2340333,PO1,2013,2995,8024,3,1,14,13
2340338,PO1,2013,1085,2420,3,2,9,7
2341010,ES1,2013,16795,150,1,0,12,20
2341052,ES1,2013,16795,366,4,0,10,18
2341098,ES1,2013,16795,714,0,1,13,6
2341142,ES1,2013,714,1050,1,2,10,5
2341162,ES1,2013,621,1049,1,1,5,6
2341170,ES1,2013,1050,1049,4,1,4,10
2342301,NL1,2013,610,234,2,1,4,17
2342306,NL1,2013,202,610,1,1,6,4
2342427,NL1,2013,610,1435,6,0,4,15
2342538,NL1,2013,317,192,3,0,3,18
2342547,NL1,2013,234,133,5,1,2,11
2342587,L1,2013,533,41,3,0,11,17
2345731,SC1,2013,2451,465,3,0,1,11
2346011,TR1,2013,126,820,1,0,7,13
2346080,TR1,2013,2292,820,1,2,16,15
2346104,TR1,2013,2381,20,2,1,3,11
2346116,TR1,2013,10484,141,1,1,2,4
2346129,TR1,2013,126,36,1,2,14,1
2346132,TR1,2013,141,2292,2,0,4,18
2346138,TR1,2013,2292,589,4,1,18,12
2346142,TR1,2013,19771,2381,2,1,10,6
2346154,TR1,2013,6894,141,1,3,18,2
2346205,TR1,2013,524,19771,1,1,12,9
2346241,TR1,2013,19771,589,0,0,7,15
2346326,TR1,2013,524,10484,2,2,12,6
2346331,TR1,2013,449,820,3,0,4,9
2346338,TR1,2013,820,6894,0,0,10,16
2346349,TR1,2013,20,2292,1,0,10,15
2346365,TR1,2013,20,449,2,2,10,4
2350375,GB1,2013,985,631,0,0,3,5
2351403,BE1,2013,1411,520,1,1,9,8
2351933,GR1,2013,6418,5220,0,0,13,6
2351945,GR1,2013,28956,2671,1,0,3,7
2352000,GR1,2013,441,7185,3,2,16,10
2352005,GR1,2013,653,28956,3,1,12,7
2352017,GR1,2013,2672,5220,2,0,15,13
2352033,GR1,2013,6676,6418,3,0,4,8
2353766,FR1,2013,595,1423,2,0,5,6
2359227,IT1,2013,46,506,1,1,3,5
2359249,IT1,2013,1210,1390,1,1,7,11
2359319,IT1,2013,430,1038,2,1,5,18
2359322,IT1,2013,506,6195,3,0,2,3
2359328,IT1,2013,5,252,1,1,13,7
2359351,IT1,2013,12,430,2,1,2,5
2359385,IT1,2013,800,1627,2,1,13,20
2359391,IT1,2013,12,252,4,0,2,10
2359430,IT1,2013,1210,252,0,1,18,10
2359432,IT1,2013,6195,5,3,1,3,11
2359470,IT1,2013,1038,1210,4,2,12,18
2359492,IT1,2013,398,5,1,1,7,12
2360931,ELQ,2013,3060,1090,1,3,,
2367032,CL,2013,683,583,1,4,,
2367319,EL,2013,2995,430,0,0,,
2367658,UKRP,2013,2740,4482,2,1,,
2368451,CL,2013,583,58,1,1,,
2368476,CL,2013,985,660,1,0,,
2370545,NLP,2013,306,1426,1,0,,
2379310,GRP,2013,5572,7185,2,1,,
2379330,GRP,2013,5220,265,0,1,,
2384180,CIT,2013,12,1038,1,0,,
2384511,GRP,2013,5572,441,1,0,,
2385051,CL,2013,16,964,1,2,,
2385109,EL,2013,1049,338,0,0,,
2421962,FAC,2013,1071,873,2,1,,
2449806,GR1,2013,5220,683,1,4,12,1
2450334,RUP,2013,2410,3725,1,0,,
2451925,SC1,2013,2759,2553,2,1,9,11
2452111,GR1,2013,265,2672,3,1,3,11
2453102,UKR1,2013,10690,660,1,3,7,1
2459598,NL1,2014,317,1268,2,2,18,12
2459623,NL1,2014,317,1435,2,1,17,14
2459826,NL1,2014,306,610,1,4,7,2
2459828,NL1,2014,1455,234,1,2,18,3
2459833,NL1,2014,1090,133,2,1,4,9
2459862,NL1,2014,1304,1269,2,0,15,7
2460651,L1,2014,24,167,0,1,10,12
2460657,L1,2014,60,44,2,2,14,15
2460674,L1,2014,167,44,1,0,8,14
2460680,L1,2014,27,42,4,0,1,8
2460687,L1,2014,86,60,1,1,18,15
2460720,L1,2014,533,3,3,4,5,10
2460792,L1,2014,42,39,1,1,8,12
2460824,L1,2014,27,3,4,1,1,13
2460834,L1,2014,39,18,2,2,13,3
2464767,PO1,2014,982,979,0,1,12,7
2464780,PO1,2014,2503,294,0,1,17,4
2466865,PO1,2014,2420,2503,3,0,3,14
2469214,ELQ,2014,370,202,0,0,,
2470020,TR1,2014,126,6890,0,2,14,9
2470030,TR1,2014,20698,36,0,1,18,3
